MAT,"Mattel, Inc.",Insider Sale at Mattel Inc (MAT): EVP & Chief Supply Chain Officer Sells Shares,1715323170.0
MBUU,"Malibu Boats, Inc.","Malibu Boats, Inc. Sued for Securities Law Violations - Investors Should Contact The Gross Law Firm for More Information - MBUU",1715319974.0
MCRI,"Monarch Casino & Resort, Inc.",Monarch Casino & Resort First Quarter 2024 Earnings: EPS Misses Expectations,1715336449.0
MELI,"MercadoLibre, Inc.",ARGT: Pro-Capitalist Reforms Spark A Major Rally In Argentina Equities,1715316492.0
MELI,"MercadoLibre, Inc.",Baron Global Advantage Fund Q1 2024 Shareholder Letter,1715312400.0
META,"Meta Platforms, Inc.",Insider Sale: Jennifer Newstead Sells Shares of Meta Platforms Inc (META),1715323164.0
META,"Meta Platforms, Inc.",Meta: The Market Is Wrong About AI CapEx,1715311368.0
META,"Meta Platforms, Inc.",Australian regulator says Musk's X should not set limits of internet law,1715310029.0
META,"Meta Platforms, Inc.",Meta Platforms Stock (NASDAQ:META): Will Its Colossal Gains Continue or Reverse?,1715309722.0
META,"Meta Platforms, Inc.",Australia targets social media with parliamentary probe,1715306700.0
META,"Meta Platforms, Inc.",Baron Durable Advantage Fund Q1 2024 Shareholder Letter,1715301000.0
METC,"Ramaco Resources, Inc.",Ramaco Resources First Quarter 2024 Earnings: EPS: US$0.038 (vs US$0.57 in 1Q 2023),1715337065.0
MGNX,"MacroGenics, Inc.",MacroGenics (MGNX) Q1 2024 Earnings Call Transcript,1715321710.0
MGNX,"MacroGenics, Inc.","MacroGenics, Inc. (MGNX) Q1 2024 Earnings Call Transcript",1715302082.0
MKSI,"MKS Instruments, Inc.",Q1 2024 MKS Instruments Inc Earnings Call,1715308848.0
MNKD,MannKind Corporation,MannKind Corp (MNKD) Q1 2024 Earnings Call Transcript Highlights: A Quarter of Robust Growth ...,1715324477.0
MOMO,Hello Group Inc.,"Hello Group to Report First Quarter 2024 Results on May 28, 2024",1715320870.0
MRNA,"Moderna, Inc.","Moderna : FDA Extends RSV Vaccine Review, But No Issues Flagged",1715327367.0
MRNA,"Moderna, Inc.",US FDA pushes decision on Moderna's RSV vaccine to end of this month,1715324400.0
MSFT,Microsoft Corporation,UPDATE 1-US lawmakers unveil bill to make it easier to restrict exports of AI models,1715308861.0
MSFT,Microsoft Corporation,Baron Durable Advantage Fund Q1 2024 Shareholder Letter,1715301000.0
NCNO,"nCino, Inc.",Baron Small Cap Fund Q1 2024 Shareholder Letter,1715312100.0
NEOG,Neogen Corporation,Baron Small Cap Fund Q1 2024 Shareholder Letter,1715312100.0
NEWT,"NewtekOne, Inc.","NewtekOne Stock: 10%+ Higher On Q1 Earnings, But Still Cheap?",1715324400.0
NFLX,"Netflix, Inc.",Burberry Taps South Korean Actor Son Suk-ku as Brand Ambassador,1715299260.0
NOVT,Novanta Inc.,Novanta Inc. Beat Analyst Estimates: See What The Consensus Is Forecasting For This Year,1715338007.0
NTCT,"NetScout Systems, Inc.",NetScout Systems Full Year 2024 Earnings: Misses Expectations,1715343785.0
NTRS,Northern Trust Corporation,"The Zacks Analyst Blog Highlights ServiceNow, AECOM, Newmont, Northern Trust and Performance Food",1715335860.0
NTRS,Northern Trust Corporation,New Silk Road Investment Appoints Northern Trust to Provide Outsourced Trading Solutions,1715320755.0
NVDA,NVIDIA Corporation,TSMC Keeps Sales Growth Up in April as AI Drives 60% Jump,1715319258.0
NVDA,NVIDIA Corporation,The Dow Is a Terrible Index. But It Is Telling Us Something Important.,1715313960.0
NVDA,NVIDIA Corporation,Baron Global Advantage Fund Q1 2024 Shareholder Letter,1715312400.0
NVDA,NVIDIA Corporation,Dow Jones Futures Rise; Nvidia Chipmaker Taiwan Semi On Tap With 5 AI Stocks Near Buy Points,1715306053.0
NVDA,NVIDIA Corporation,Baron Durable Advantage Fund Q1 2024 Shareholder Letter,1715301000.0
NWS,News Corporation,Decoding News Corp (NWSA): A Strategic SWOT Insight,1715317650.0
NWSA,News Corporation,Decoding News Corp (NWSA): A Strategic SWOT Insight,1715317650.0
NXPI,NXP Semiconductors N.V.,"NXP Semiconductors MR-CANHUBK344 Evaluation Board, Now Available at Mouser, Supports Industrial, Automotive and Robotics Applications",1715331567.0
OLK,Olink Holding AB (publ),UK's CMA kicks off probe into Thermo Fisher-Olink deal,1715325018.0
ORGO,Organogenesis Holdings Inc.,Organogenesis (ORGO) Q1 2024 Earnings Call Transcript,1715301913.0
ORLY,"O'Reilly Automotive, Inc.",Decoding O'Reilly Automotive Inc (ORLY): A Strategic SWOT Insight,1715317677.0
OSIS,"OSI Systems, Inc.",Insider Sale: Director James Hawkins Sells Shares of OSI Systems Inc (OSIS),1715323201.0
OSPN,OneSpan Inc.,"OneSpan: Fairly Valued After Its Impressive Cost Cuts, But Is Not An Opportunity Yet",1715323698.0
PCRX,"Pacira BioSciences, Inc.","Pacira BioSciences, Inc. Announces Pricing of $250.0 Million Aggregate Principal Amount of 2.125% Convertible Senior Notes due 2029",1715324467.0
PDCO,"Patterson Companies, Inc.",Patterson Companies Announces Dental Leadership Transition,1715338800.0
PEGA,Pegasystems Inc.,"Pegasystems: Positive Cloud Uptake, But With Potential Macro Disruptions",1715327687.0
PEP,"PepsiCo, Inc.","The Ultimate Growth Stock to Buy With $1,000 Right Now",1715340420.0
PERI,Perion Network Ltd.,"Perion Network Ltd. Securities Fraud Class Action Lawsuit Pending: Contact The Gross Law Firm Before June 17, 2024 to Discuss Your Rights - PERI",1715319973.0
PLTK,Playtika Holding Corp.,Q1 2024 Playtika Holding Corp Earnings Call,1715319651.0
PLUS,ePlus inc.,EPlus Honored as Growth Partner of the Year by Varonis,1715329869.0
PLXS,Plexus Corp.,Insider Sale at Plexus Corp (PLXS): Regional President - APAC Tan Victor (Pang Hau) Sells Shares,1715324876.0
PRCH,"Porch Group, Inc.",Porch Group Announces Attendance At Upcoming Investor Events,1715331665.0
PRCH,"Porch Group, Inc.",Porch sues China Construction Bank in US over reinsurance fraud losses,1715314648.0
PTON,"Peloton Interactive, Inc.",Why trends are so intoxicating for investors — and dangerous: Morning Brief,1715335200.0
PZZA,"Papa John's International, Inc.",Papa John’s attributable net income slumps 34% in Q1 2024,1715328067.0
QDEL,QuidelOrtho Corporation,"Investors in QuidelOrtho Corporation f/k/a Quidel Corporation Should Contact The Gross Law Firm Before June 11, 2024 to Discuss Your Rights - QDEL",1715319974.0
RCKT,"Rocket Pharmaceuticals, Inc.",Rocket Pharmaceuticals Presents Positive Data from LV Hematology Portfolio at the 27th Annual Meeting of the American Society of Gene and Cell Therapy (ASGCT),1715335200.0
REGN,"Regeneron Pharmaceuticals, Inc.",Q1 2024 Intellia Therapeutics Inc Earnings Call,1715313196.0
RELY,"Remitly Global, Inc.",Remitly Announces May 2024 Investor Conference Participation,1715331607.0
RGLD,"Royal Gold, Inc.",Q1 2024 Royal Gold Inc Earnings Call,1715320462.0
RGNX,REGENXBIO Inc.,REGENXBIO to Participate in Upcoming Investor Conferences,1715324768.0
RIVN,"Rivian Automotive, Inc.","Shareholders that lost money on Rivian Automotive, Inc.(RIVN) should contact The Gross Law Firm about pending Class Action - RIVN",1715319974.0
RIVN,"Rivian Automotive, Inc.",Baron Global Advantage Fund Q1 2024 Shareholder Letter,1715312400.0
RLMD,"Relmada Therapeutics, Inc.","Relmada Therapeutics, Inc. (RLMD) Q1 2024 Earnings Call Transcript",1715325190.0
RRR,"Red Rock Resorts, Inc.",Baron Small Cap Fund Q1 2024 Shareholder Letter,1715312100.0
RWAY,Runway Growth Finance Corp.,Runway Growth Finance Corp. Announces Pricing of Secondary Offering of Common Stock by Selling Stockholder,1715302200.0
RXT,"Rackspace Technology, Inc.","Rackspace Technology, Inc. (RXT) Q1 2024 Earnings Call Transcript",1715311217.0
SBAC,SBA Communications Corporation,Baron Small Cap Fund Q1 2024 Shareholder Letter,1715312100.0
SBUX,Starbucks Corporation,"After a Tough Quarter, Is Starbucks a Buy?",1715328720.0
SBUX,Starbucks Corporation,Howard Schultz Is Back-Seat Driving Starbucks. That’s a Problem for His Successor.,1715302800.0
SEDG,"SolarEdge Technologies, Inc.",Solaredge Announces First Quarter 2024 Financial Results,1715320842.0
SFIX,"Stitch Fix, Inc.","Stitch Fix, Inc.'s (NASDAQ:SFIX) Intrinsic Value Is Potentially 99% Above Its Share Price",1715336241.0
SNY,Sanofi,Press Release: Sanofi and Novavax announce co-exclusive licensing agreement to co-commercialize COVID-19 vaccine and develop novel flu-COVID-19 combination vaccines,1715320800.0
SNY,Sanofi,Novavax and Sanofi Announce Co-exclusive Licensing Agreement to Co-commercialize COVID-19 Vaccine and Develop Novel COVID-19-Influenza Combination Vaccines,1715320800.0
SNY,Sanofi,Q1 2024 Royalty Pharma PLC Earnings Call,1715315659.0
SOFI,"SoFi Technologies, Inc.",Is SoFi a Millionaire Maker?,1715340180.0
SOFI,"SoFi Technologies, Inc.",SoFi Technologies First Quarter 2024 Earnings: Beats Expectations,1715336106.0
SPWH,"Sportsman's Warehouse Holdings, Inc.",Winmark: Shares Have Gotten Too Pricey,1715317133.0
SRAD,Sportradar Group AG,Fitch Assigns Ainavda Parentco AB First Time IDR 'B(EXP)'; Outlook Stable,1715320842.0
SRPT,"Sarepta Therapeutics, Inc.",Sarepta Therapeutics : P.413-251 Seo et al. In situ biodistribution & localization of SRP-9003 in LGMD2ER4 Mice,1715331974.0
SSTI,"SoundThinking, Inc.","SoundThinking to Present at the 19th Annual Needham Technology, Media, & Consumer Conference on May 15, 2024",1715329816.0
TLS,Telos Corporation,Telos : 1Q24 Earnings Call Presentation,1715330062.0
TLS,Telos Corporation,"Telos Corporation Announces First Quarter Results Above Guidance: Reports $29.6 Million of Revenue, 37.0% GAAP Gross Margin, and 42.2% Cash Gross Margin",1715328186.0
TMUS,"T-Mobile US, Inc.",T-Mobile to Offer New iPad Pro and iPad Air,1715320884.0
TROW,"T. Rowe Price Group, Inc.",T. ROWE PRICE GROUP REPORTS PRELIMINARY MONTH-END ASSETS UNDER MANAGEMENT FOR APRIL 2024,1715329869.0
TSLA,"Tesla, Inc.",Tesla to Spend Over $500 Million on Charger Network This Year,1715338200.0
TSLA,"Tesla, Inc.","Tesla to Spend More Than $500 Million to Expand Supercharger Network, Musk Says. The Stock Rises.",1715336640.0
TSLA,"Tesla, Inc.",Analysis-Tesla's EV charging team layoffs threaten to slow Biden's program to electrify highways,1715335343.0
TSLA,"Tesla, Inc.","Tesla, BYD, NIO in Crossfire as Report Says Biden Will Unveil Tariffs on China EVs",1715334780.0
TSLA,"Tesla, Inc.",Prediction: 3 Sensational Stocks That'll Be Worth Far More Than Tesla 2 Years From Now,1715332860.0
TSLA,"Tesla, Inc.",Tesla to Spend 'Well Over' $500 Million on Charger Network This Year -- Update,1715323638.0
TSLA,"Tesla, Inc.",Artificial Intelligence And The Law: Rise Of A New World,1715321534.0
TSLA,"Tesla, Inc.",China's April car sales swing to contraction despite NEV milestone,1715316113.0
TSLA,"Tesla, Inc.",China's April car sales fall 5.8% y/y,1715313583.0
TSLA,"Tesla, Inc.",Baron Global Advantage Fund Q1 2024 Shareholder Letter,1715312400.0
TSLA,"Tesla, Inc.",Baron Durable Advantage Fund Q1 2024 Shareholder Letter,1715301000.0
TTD,"The Trade Desk, Inc.",Baron Small Cap Fund Q1 2024 Shareholder Letter,1715312100.0
TTEC,"TTEC Holdings, Inc.","TTEC Holdings, Inc. (TTEC) Q1 2024 Earnings Call Transcript",1715312529.0
UAL,"United Airlines Holdings, Inc.",United Airlines plane makes emergency return to Japan airport,1715302088.0
UBSI,"United Bankshares, Inc.",United Bankshares to buy Piedmont Bancorp in $267 million deal,1715330578.0
UBSI,"United Bankshares, Inc.","United Bankshares : to Acquire Piedmont Bancorp, Inc. Investor Presentation",1715328489.0
UBSI,"United Bankshares, Inc.","United Bankshares, Inc. to Acquire Piedmont Bancorp, Inc.",1715327467.0
UDMY,"Udemy, Inc.","The Udemy, Inc. (NASDAQ:UDMY) First-Quarter Results Are Out And Analysts Have Published New Forecasts",1715337502.0
VCTR,"Victory Capital Holdings, Inc.","Victory Capital Holdings, Inc. 2024 Q1 - Results - Earnings Call Presentation",1715330219.0
WBD,"Warner Bros. Discovery, Inc.",WARNER BROS. DISCOVERY ANNOUNCES CONFERENCE PARTICIPATION FOR THE MONTH OF MAY,1715331670.0
WBD,"Warner Bros. Discovery, Inc.",Warner Bros. Discovery: Cash Flow Improvement Should Be Center Stage,1715304123.0
WINA,Winmark Corporation,Winmark: Shares Have Gotten Too Pricey,1715317133.0
WMG,Warner Music Group Corp.,Warner Music Group Second Quarter 2024 Earnings: EPS Beats Expectations,1715336421.0
WMG,Warner Music Group Corp.,Decoding Warner Music Group Corp (WMG): A Strategic SWOT Insight,1715317653.0
WMG,Warner Music Group Corp.,Q2 2024 Warner Music Group Corp Earnings Call,1715316327.0
WMG,Warner Music Group Corp.,Warner Music Group (WMG) Q2 2024 Earnings Call Transcript,1715300112.0
WVE,Wave Life Sciences Ltd.,"Wave Life Sciences : Potent, Durable mRNA Knockdown in Extrahepatic Tissues Using siRNAs With Novel Phosphoryl Guanidine Backbone Variants",1715323388.0
Z,"Zillow Group, Inc.",I Finally Decided to Cut My Losses and Sell This Stock -- Here's Why,1715336460.0
ZS,"Zscaler, Inc.",Baron Global Advantage Fund Q1 2024 Shareholder Letter,1715312400.0
BTG,B2Gold Corp.,B2Gold: Time To Load Up,1715307681.0
DNN,Denison Mines Corp.,MT Newswires Canada Overnight Stocks To Watch: IAMGold; Denison Mines; TMX Group; Advantage; Intact Financial,1715303020.0
EQX,Equinox Gold Corp.,Equinox Gold Announces Results from Annual Shareholder Meeting,1715301360.0
NHC,National HealthCare Corporation,NHC Reports First Quarter 2024 Earnings,1715335200.0
NHC,National HealthCare Corporation,National HealthCare: Q1 Earnings Snapshot,1715321234.0
